id,location,longtitude,latitude,route,area
846529842,Brandenburger_Tor,52.5164,13.3808,Unter den Linden,Mitte
213386116,Berlin_Zoological_Garden,52.5083333333,13.3375,Hardenbergplatz,Tiergarten
367147,Deutsches_Historisches_Museum,52.5179203931,13.3967157741,Am Zeughaus,Mitte
497969,Humboldt_Universit_t_zu_Berlin,52.5183219142,13.3936109383,Unter den Linden,Mitte
65045,Astra_Kulturhaus_Berlin,52.507080039,13.451762606,Revaler Straße,Friedrichshain
1630552,Markthalle_Neun,52.5020804507,13.4316327413,Eisenbahnstraße,Kreuzberg
23773,Michelberger_Hotel,52.50471,13.44806,Warschauer Straße,Friedrichshain
1626439,Altes_Museum,52.5191006214,13.3992657448,Am Lustgarten,Mitte
715140156,Hotel_Adlon_Kempinski_Berlin,52.51612,13.38003,Unter den Linden,Mitte
2377293,YAAM_Berlin,52.5098686,13.4296103,An der Schillingbrücke,Friedrichshain
219551029,Mitte,52.5166666667,13.3666666667,John-Foster-Dulles-Allee,Tiergarten
214463984,Hofbr_u_Berlin,52.52481,13.41392,Karl-Liebknecht-Straße,Mitte
214541740,Huxleys_Neue_Welt,52.48685,13.42147,Hasenheide,Neukölln
216440333,Oberbaum_Bridge,52.50194,13.44556,Oberbaumbrücke,Friedrichshain
803968,Friedrichstadt_Palast_Berlin,52.52395,13.38803,Friedrichstraße,Mitte
304193806,STATION_Berlin,52.4997597,13.3760595,Luckenwalder Straße,Kreuzberg
247974886,Velodrom_Berlin,52.5312211831,13.4514041408,Fritz-Riedel-Straße,Prenzlauer Berg
2109632,Moabit,52.5333,13.3333,Erna-Samuel-Straße,Moabit
40384,Neues_Museum,52.5201380243,13.3977198601,Bodestraße,Mitte
102849,Ged_chtniskirche,52.5047691922,13.3354688378,Tauentzienstraße,Charlottenburg
254040798,Topographie_des_Terrors,52.5069525631,13.3835088475,Niederkirchnerstraße,Kreuzberg
215701545,Deutsches_Technikmuseum,52.49862,13.37681,Trebbiner Straße,Kreuzberg
351643,Tresor_Berlin_OFFICIAL_,52.51055,13.41876,Köpenicker Straße,Mitte
876360,East_Side_Gallery_Berlin,52.5040617451,13.4424081824,Mühlenstraße,Friedrichshain
358749,Gropius_Bau,52.507,13.3819,Niederkirchnerstraße,Kreuzberg
212893508,Berlinale_Berlin_International_Film_Festival,52.50893,13.37582,Alte Potsdamer Straße,Tiergarten
332779,G_rlitzer_Park,52.4980660812,13.4341006386,Görlitzer Straße,Kreuzberg
229962622,Berlin_Tempelhof_Airport,52.4736111111,13.4016666667,09L/27R,Tempelhof
461149109,Volkspark_Friedrichshain,52.5266666667,13.4338888889,None,Friedrichshain
217046599,Viktoriapark,52.4888888889,13.3805555556,Kreuzbergstraße,Kreuzberg
265944,Berliner_Mauer,52.5072175251,13.3844409983,Niederkirchnerstraße,Kreuzberg
222192819,Neues_Museum,52.5200610868,13.3982654234,Bodestraße,Mitte
213766761,The_Ritz_Carlton_Berlin,52.51018,13.3754,Potsdamer Platz,Tiergarten
789542,DDR_Museum,52.5192428671,13.4020498647,Karl-Liebknecht-Straße,Mitte
213610005,Friedrichstra_e,52.5166666667,13.3891666667,Friedrichstraße,Mitte
488355179,House_of_Small_Wonder,52.52454,13.38897,Johannisstraße,Mitte
238213090,Park_am_Gleisdreieck,52.4993859802,13.3712788863,Dennewitzstraße,Kreuzberg
259694123,Berlin_Wall_M_hlenstra_e_5,52.5034498434,13.4439594116,Mühlenstraße,Friedrichshain
218188847,Berlin_Wall_Eastside_Gallery,52.5053771306,13.4389516991,Mühlenstraße,Friedrichshain
213176149,Berlin_KuDamm,52.5039936571,13.334768285,Rankestraße,Charlottenburg
5522080,Matrix_Club_Berlin,52.5048235069,13.4493331629,Warschauer Platz,Friedrichshain
527258,Berlin_Wall,52.5028885508,13.4459189431,Mühlenstraße,Friedrichshain
382590,Frankfurter_Tor_Berlin,52.5156041226,13.4533386272,Frankfurter Tor,Friedrichshain
1627990850556491,Deutscher_Bundestag,52.51861,13.37553,Platz der Republik,Tiergarten
333216,bauhausarchiv,52.51059,13.32285,Knesebeckstraße,Charlottenburg
218421200,Brandenburger_Tor,52.5163645884,13.3785534464,Pariser Platz,Mitte
764670819,Brandenburger_Tor,52.516155201,13.3770278704,Ebertstraße,Mitte
214675870,25hours_Hotel_Bikini_Berlin,52.50558,13.33793,Budapester Straße,Charlottenburg
235601459,Branderburg_Tor_Berlin,52.5254055533,13.4147856463,Karl-Liebknecht-Straße,Mitte
1174681,Nollendorfplatz,52.4990552315,13.3528357713,Nollendorfplatz,Schöneberg
259885562,Holzmarkt25,52.5112273327,13.4267328746,Holzmarktstraße,Friedrichshain
220169427,Karl_Marx_Allee,52.5177777778,13.4352777778,Karl-Marx-Allee,Friedrichshain
485116614,Haubentaucher,52.50815,13.45184,Revaler Straße,Friedrichshain
242816490,Steglitz_Berlin_Germany,52.4530198586,13.3354562131,Steinstraße,Steglitz
214624348,Aquarium_Berlin,52.5058333333,13.3405555556,Budapester Straße,Tiergarten
1026778845,The_Brandenburg_Gate,52.5164056768,13.3787211659,Pariser Platz,Mitte
1363336,Gem_ldegalerie,52.508919378,13.3665621131,Matthäikirchplatz,Tiergarten
1824093961187313,Brandebourg_Tor_Berlin_,52.5164012726,13.3789020767,Pariser Platz,Mitte
276041814,Berlin_Holocaust_Memorial,52.5144126664,13.3777892315,Behrenstraße,Mitte
15328317,Holocaust_Memorial,52.5140392158,13.378928692,Cora-Berliner-Straße,Mitte
418767,Radisson_Blu_Hotel_Berlin,52.51941,13.40297,Karl-Liebknecht-Straße,Mitte
848918492,East_Side_Gallery,52.5100163005,13.4050961703,Neue Grünstraße,Mitte
10988089,Kottbusser_Tor,52.4991666667,13.4180555556,Skalitzer Straße,Kreuzberg
639067,Cafe_am_Neuen_See,52.5104796162,13.344467571,Lichtensteinallee,Tiergarten
152049,Checkpoint_Charlie,52.50692,13.3907,Rudi-Dutschke-Straße,Kreuzberg
249967,Nikolaiviertel,52.5166889,13.4067457314,Poststraße,Mitte
1027531097,Berlin_Cathedral,52.52178,13.42107,Berolinastraße,Mitte
261849227,East_Side_Gallery_Berlin,52.509534,13.432511,Stralauer Platz,Friedrichshain
384901351,East_Side_Gallery,52.50339,13.4455,Mühlenstraße,Friedrichshain
941053969370988,TV_Tower_Berlin,52.5211,13.40999,Panoramastraße,Mitte
230143535,Kaiser_Wilhelm_Memorial_Church,52.505,13.335,Budapester Straße,Charlottenburg
221588652,Berlin_Cathedral,52.5184582423,13.3999733601,Am Lustgarten,Mitte
323930349,URBAN_NATION,52.49871,13.35652,Bülowstraße,Schöneberg
446806015,Berlin_Charlottenburg,52.5069053948,13.2943417998,Neue Kantstraße,Charlottenburg
504924126,Kottbusser_Tor,52.4994795621,13.4180695342,Skalitzer Straße,Kreuzberg
213883867,Park_Inn_Berlin_Alexanderplatz,52.5228925834,13.4131621854,Alexanderstraße,Mitte
358757,Galeries_Lafayette_Berlin,52.5142882695,13.389544487,Französische Straße,Mitte
479419066,Weihnachtsmarkt_an_der_Kaiser_Wilhelm_Ged_chtniskirche,52.5048706109,13.3355282454,Budapester Straße,Charlottenburg
36079125,Kurf_rstendamm_Berlin_,52.503818258,13.3380509457,Tauentzienstraße,Charlottenburg
411209775985921,Checkpoint_Charlie,52.50715,13.39061,Friedrichstraße,Kreuzberg
218587005,Lustgarten,52.518406569,13.3997489607,Am Lustgarten,Mitte
238200826,PREMIUM_Berlin,52.4988335461,13.3750585158,Luckenwalder Straße,Kreuzberg
476696,InterContinental_Berlin,52.507211854,13.3453304587,Budapester Straße,Tiergarten
59000,Denkmal_f_r_die_ermordeten_Juden_Europas,52.5139217495,13.3783150969,Behrenstraße,Mitte
2330297,Boxhagener_Platz,52.510843896,13.4593980762,Grünberger Straße,Friedrichshain
104119,Wittenbergplatz,52.5018040336,13.3429233982,Wittenbergplatz,Schöneberg
275821650,Jewish_Museum_Berlin,52.502,13.395,Lindenstraße,Kreuzberg
240966504,K_nig_Galerie,52.5005417,13.4009199,Alexandrinenstraße,Kreuzberg
116155120,Holocaust_Denkmal_Berlin,52.51396,13.37978,Cora-Berliner-Straße,Mitte
1005845181,Maybachufer,52.4927,13.4304,Maybachufer,Neukölln
213770027,Columbia_Theater_Berlin,52.48461,13.39143,Columbiadamm,Tempelhof
221996969,Unter_den_Linden,52.51658,13.381,Unter den Linden,Mitte
363744235,house_of_weekend,52.5228899,13.41627,Alexanderstraße,Mitte
320450630,Berlin_Tiergarten,52.5166666667,13.3666666667,John-Foster-Dulles-Allee,Tiergarten
221034153,ALEXA_am_Alexanderplatz,52.5189642104,13.4156307849,Grunerstraße,Mitte
74587,Oberbaumbr_cke,52.5019052942,13.44523769,Oberbaumbrücke,Friedrichshain
269016260224503,Spree_River_Berlin,52.51350313,13.4128024465,Wallstraße,Mitte
236151480,Berlin_Wedding,52.5589903861,13.3858537674,Soldiner Straße,Gesundbrunnen
220765554,Potsdamer_Platz_Berlin,52.509168,13.375494,Potsdamer Platz,Tiergarten
214456834,Alexanderplatz,52.5216666667,13.4133333333,Alexanderplatz,Mitte
328606175,KaterBlau,52.511933282,13.4255487017,Holzmarktstraße,Friedrichshain
1066512386826174,Deutscher_Bundestag,52.51861,13.37553,Platz der Republik,Tiergarten
1003800,Mustafas_Gem_se_Kebap,52.49385,13.38793,Mehringdamm,Kreuzberg
669412,Grand_Hyatt_Berlin,52.508147708,13.3725452423,Marlene-Dietrich-Platz,Tiergarten
568956056,Brandenburg_Gate_Berlin,52.5163629322,13.3787112577,Pariser Platz,Mitte
277537799,RAW_Gel_nde,52.508138,13.451822,Revaler Straße,Friedrichshain
111276,SO36,52.5000584015,13.421837837,Oranienstraße,Kreuzberg
1654511,Admiralspalast_Berlin,52.5208360437,13.3890322354,Friedrichstraße,Mitte
169122616,Zoo_Palast_Berlin,52.50592,13.33395,Hardenbergstraße,Charlottenburg
733484013,Tiergarten_Park,52.510598953,13.3442104628,Lichtensteinallee,Tiergarten
403415,Hotel_de_Rome_a_Rocco_Forte_Hotel,52.51583,13.3941,Behrenstraße,Mitte
381652501,Zwischen_Realit_t_und_Wodka_irgendwo_da,52.506921436,13.3735753369,Alte Potsdamer Straße,Tiergarten
403684,Hilton_Berlin,52.5118306376,13.392662723,Mohrenstraße,Mitte
601095,Neue_Nationalgalerie,52.50689,13.36802,Potsdamer Straße,Tiergarten
251184897,Berliner_Mauer,52.5040708752,13.4420505951,Mühlenstraße,Friedrichshain
924446741,Hermannplatz,52.4871388889,13.4248333333,Hermannplatz,Neukölln
1031504545,Wall_Museum_East_Side_Gallery,52.50276,13.44537,Mühlenstraße,Friedrichshain
235782930,Boros_Collection_Bunker_Berlin,52.52344,13.38407,Albrechtstraße,Mitte
1051738994993667,Reichstag,52.51861,13.37553,Platz der Republik,Tiergarten
828570,RAMONES_MUSEUM_BERLIN,52.52484,13.39575,Krausnickstraße,Mitte
217610726,Charlottenburg_Wilmersdorf,52.5,13.2833333333,Halenseestraße,Grunewald
244059686071581,Kaiser_Wilhelm_Memorial_Church,52.5047716754,13.3349129786,Kurfürstendamm,Charlottenburg
8023661,Soviet_War_Memorial_Tiergarten_,52.5162750941,13.3720319223,Straße des 17. Juni,Tiergarten
29313,Kollwitzplatz,52.536351916,13.4177488017,Wörther Straße,Prenzlauer Berg
83853,Sony_Center,52.5098354725,13.373671547,Potsdamer Straße,Tiergarten
215018436,Rausch_Schokoladenhaus_Berlin,52.51199,13.3913499,Charlottenstraße,Mitte
235588908,Suicide_Circus_Berlin,52.5071209005,13.4512571066,Warschauer Straße,Friedrichshain
245903660,Television_Tower_Berlin,52.5209216435,13.4100718481,Panoramastraße,Mitte
238175828,Berlin_Dome,52.52057126,13.41100964,Rathausstraße,Mitte
221972709,Berlin_Germany_,52.5107487768,13.3764436335,Ebertstraße,Tiergarten
5315608,Bergmannstra_e,52.4895879768,13.3908748627,Bergmannstraße,Kreuzberg
290004,Postbahnhof_am_Ostbahnhof,52.5085663612,13.4371225029,Straße der Pariser Kommune,Friedrichshain
891378,Kino_International,52.5204626085,13.4228761846,Karl-Marx-Allee,Mitte
1275199,Caf_Cinema,52.52421,13.40269,Rosenthaler Straße,Mitte
272233122,TV_Tower_Alexanderplatz,52.5209002634,13.4101918787,Panoramastraße,Mitte
251375,GRILL_ROYAL,52.5221511546,13.388457544,Am Weidendamm,Mitte
258616533,Berlin_Kreuzberg_Mehringdamm,52.4930036509,13.3877126605,B96,Kreuzberg
255442715,Remains_Of_The_Berlin_Wall,52.5071834113,13.3842530479,Niederkirchnerstraße,Kreuzberg
276877126192618,Brandenburg_Gate_Berlin_Germany,52.515733734,13.378970709,Pariser Platz,Mitte
384541402,East_Side_Gallery,52.502777075,13.444917423,Mühlenstraße,Friedrichshain
472352,Komische_Oper_Berlin,52.515864,13.3868260809,Behrenstraße,Mitte
1718436,RitterSport_Schokowelt,52.51471,13.3905,Französische Straße,Mitte
46350782,SO_Berlin_Das_Stue,52.5098426835,13.3459492186,Drakestraße,Tiergarten
213342496,Pariser_Platz,52.516389,13.378889,Pariser Platz,Mitte
509487,Ritter_Butzke,52.5026254867,13.4081086203,Ritterstraße,Kreuzberg
906324838,Monkey_Bar_Berlin,52.5055992355,13.3378957197,Budapester Straße,Charlottenburg
1403470,LEGOLAND_Discovery_Centre_Berlin,52.509749,13.370153,Herbert-von-Karajan-Straße,Tiergarten
231962375,Haus_der_Kulturen_der_Welt,52.51853,13.36458,John-Foster-Dulles-Allee,Tiergarten
219259043,Berlin_Holocaust_Memorial,52.502050885,13.4066033363,Ritterstraße,Kreuzberg
745529372,Reichstagskuppel,52.51861,13.37553,Platz der Republik,Tiergarten
924188705,Stadt_Berlin,52.5166666667,13.3833333333,Unter den Linden,Mitte
610553363,Berlin_Friedrichstra_e_station,52.5202777778,13.3869444444,Georgenstraße,Mitte
269204306,Weihnachtsmarkt_WeihnachtsZauber_Gendarmenmarkt,52.5134824176,13.3926506742,Gendarmenmarkt,Mitte
473016,Haus_der_Kulturen_der_Welt,52.51853,13.36458,John-Foster-Dulles-Allee,Tiergarten
263463775,East_Side_Gallery,52.5030555556,13.4447222222,Mühlenstraße,Friedrichshain
924379845,Monbijou_Park,52.5231,13.3969,Oranienburger Straße,Mitte
236156467,Europa_Center_Berlin,52.50456905,13.3379333983,Tauentzienstraße,Charlottenburg
240190593,Holocaust_Mahnmal,52.51396,13.37978,Cora-Berliner-Straße,Mitte
216412269,Hallesches_Tor,52.4975880162,13.3918519421,Gitschiner Straße,Kreuzberg
214189504,Hermannplatz,52.4863888889,13.4244444444,Karl-Marx-Straße,Neukölln
152979078666547,Tempelhofer_Feld,52.48399,13.39166,Columbiadamm,Tempelhof
649871232,Hallesches_Haus,52.49729,13.39031,Tempelhofer Ufer,Kreuzberg
219876100,Oranienburger_Stra_e,52.5255,13.39151,Oranienburger Straße,Mitte
514617178,Bellevue_Palace,52.5175,13.3533333333,Spreeweg,Tiergarten
371691112,Kurf_rstendamm,52.5008333333,13.3127777778,Kurfürstendamm,Charlottenburg
252732562,Haus_Schwarzenberg_Berlin,52.5243044655,13.4025665876,Rosenthaler Straße,Mitte
59378,BABYLON,52.5258740258,13.4114724872,Hirtenstraße,Mitte
247244118,Siegess_ule_Berlin,52.51533,13.36392,Straße des 17. Juni,Tiergarten
726352497,Catedral_de_Berlim,52.5186989418,13.4005947369,Am Lustgarten,Mitte
907743,borchardt,52.51497,13.39041,Französische Straße,Mitte
236302030065032,BRLO_Brwhouse,52.5000480832,13.3730359143,Schöneberger Straße,Kreuzberg
5266912,Prince_Charles,52.5032199179,13.4087383747,Prinzenstraße,Kreuzberg
537409,Strandbar_Mitte,52.5224575075,13.3948924886,Monbijoustraße,Mitte
235646769,Gleisdreieckpark,52.4986229666,13.3722409641,Möckernstraße,Kreuzberg
244421767,Friedrichstr_Berlin,52.5199089944,13.3886284532,Friedrichstraße,Mitte
339818,Maritim_Hotel_Berlin,52.5074125065,13.3638060093,Stauffenbergstraße,Tiergarten
258853868,KaDeWe_Feinschmeckerabteilung,52.5019455207,13.3412427436,Tauentzienstraße,Schöneberg
930353099,Classic_Remise,52.53082,13.31903,Sickingenstraße,Moabit
216468507,Branderburg_Tor,52.5001301788,13.3416251875,Ansbacher Straße,Schöneberg
204615,The_Westin_Grand_Berlin,52.5158748313,13.3885145187,Friedrichstraße,Mitte
7281782,Anne_Frank_Zentrum,52.5244221959,13.4020970191,Rosenthaler Straße,Mitte
504638817,Prenzlauer_Allee,52.5442,13.4272,B109,Prenzlauer Berg
517611087,Reichstag_Berlin,52.51861,13.37553,Platz der Republik,Tiergarten
5263487,Club_GRETCHEN,52.49591,13.38862,Mehringdamm,Kreuzberg
1018463462,Siegess_ule_Gro_er_Stern,52.51438,13.35111,Großer Stern,Tiergarten
236367719,Rotes_Rathaus,52.51856,13.40821,Rathausstraße,Mitte
507421880,Berlin_Siegess_ule,52.5144233541,13.3497617076,Großer Stern,Tiergarten
243132313,Potsdam_Sanssouci_Park,52.5098156435,13.3885834252,Leipziger Straße,Mitte
450936325,Father_Carpenter_Coffee_Brewers,52.5246684374,13.4064745903,Neue Schönhauser Straße,Mitte
115139075738111,Brandenburg_Gate_Berlin,52.52859,13.33681,Waldenserstraße,Moabit
3250444,Reichstagskuppel,52.51861,13.37553,Platz der Republik,Tiergarten
253166758,Breitscheidplatz,52.5047,13.3356,Tauentzienstraße,Charlottenburg
483284518,Weihnachtsmarkt_am_Gendarmenmarkt,52.5136441832,13.3926504074,Gendarmenmarkt,Mitte
228662376,Berlin_City_Centre,52.498732,13.347908,Kalckreuthstraße,Schöneberg
237379551,Reichtagsgeb_ude_Deutscher_Bundestag_Berlin,52.51861,13.37553,Platz der Republik,Tiergarten
2053408,spreegold,52.50558,13.33502,Budapester Straße,Charlottenburg
241911,Dussmann_das_KulturKaufhaus,52.5183586018,13.3889917188,Friedrichstraße,Mitte
221666164,Berlin_S_dkreuz,52.4755555556,13.3644444444,Hildegard-Knef-Platz,Schöneberg
227104,Berliner_Siegess_ule,52.5144444444,13.35,Großer Stern,Tiergarten
1082383,Alte_M_nze_Berlin,52.51609,13.4091,Molkenmarkt,Mitte
3686494,AKA,52.49118,13.42569,Hobrechtstraße,Neukölln
218802979,Staatsoper_Unter_den_Linden,52.5171,13.3947,Bebelplatz,Mitte
1008191342,Lietzensee,52.5077777778,13.2883333333,Lietzenseeufer,Charlottenburg
430800466,Spree,52.5194444444,13.3633333333,John-Foster-Dulles-Allee,Moabit
1783886215157805,Reichstag_Building,52.52122,13.42416,Berolinastraße,Mitte
1057337,Computerspielemuseum,52.5175568847,13.4417395698,Karl-Marx-Allee,Friedrichshain
586122442,BFFS,52.50215,13.35292,Kurfürstenstraße,Schöneberg
61900213,Holocaust_Mahnmal,52.5140768072,13.3781914435,Behrenstraße,Mitte
218625737,Berlin_Mitte,52.5250673075,13.3906607906,Oranienburger Straße,Mitte
59434752,Pirates_Berlin,52.5027225049,13.4455185541,Mühlenstraße,Friedrichshain
270991309,Berlin_Warschauer_Stra_e_station,52.5050744502,13.4487325741,B96a,Friedrichshain
232043548,Museuminsel_Berlin,52.5048477476,13.4132534057,Heinrich-Heine-Straße,Mitte
425961723,Bar_Convent_Berlin,52.498747291,13.375021746,Luckenwalder Straße,Kreuzberg
425961723,Bar_Convent_Berlin,52.498747291,13.375021746,Luckenwalder Straße,Kreuzberg
393372049,Strausberger_Platz,52.5186,13.4283,Strausberger Platz,Friedrichshain
228710722,Augustiner_am_Gendarmenmarkt,52.51373,13.39108,Charlottenstraße,Mitte
342855,CineStar_Original_und_IMAX,52.50967,13.37274,Potsdamer Straße,Tiergarten
466030251,Volkspark_Humboldthain,52.5472222222,13.3861111111,Hochstraße,Gesundbrunnen
229268621,Reichstag_Berlin,52.5251393952,13.4058120009,Weinmeisterstraße,Mitte
274652106249253,Holocaust_Memorial,52.513891759,13.3795518696,Cora-Berliner-Straße,Mitte
281194031,Kreuzberg_G_rlitzer_Park,52.4980456572,13.4345283178,Görlitzer Straße,Kreuzberg
769167876581796,Denkmal_f_r_die_Ermordeten_Juden_Europas,52.513891759,13.3795518696,Cora-Berliner-Straße,Mitte
769167876581796,Denkmal_f_r_die_Ermordeten_Juden_Europas,52.513891759,13.3795518696,Cora-Berliner-Straße,Mitte
1420305,Voo_Store,52.50094,13.42099,Oranienstraße,Kreuzberg
324540238,Museumsinsel_Berlin_Mitte,52.4508442002,13.5331177711,Moosstraße,Niederschöneweide
215256505,Brandenberg_Gate_Berlin,52.516292227,13.3784396967,Pariser Platz,Mitte
502703,PRIVATCLUB_Berlin,52.5000651994,13.4348494101,Skalitzer Straße,Kreuzberg
1463622,Jacob_und_Wilhelm_Grimm_Zentrum,52.5204,13.39109,Geschwister-Scholl-Straße,Mitte
374050,Museum_f_r_Kommunikation_Berlin,52.51001,13.3872699,Leipziger Straße,Mitte
4109820,panoramapunkt,52.509168,13.375494,Potsdamer Platz,Tiergarten
235630436,Cocolo_Ramen_X_Berg,52.49606,13.42237,Paul-Lincke-Ufer,Kreuzberg
563764,Gesundbrunnen_Center_Berlin,52.5498390069,13.389094945,Badstraße,Gesundbrunnen
243857060,Stra_e_des_17_Juni,52.5141666667,13.3505555556,Großer Stern,Tiergarten
234403504,The_Jewish_Holocaust_Memorial,52.51396,13.37978,Cora-Berliner-Straße,Mitte
240458679,Kronprinzenpalais,52.5172,13.3969,Unter den Linden,Mitte
1003132539,Admiralbr_cke,52.4953,13.4151,Admiralstraße,Kreuzberg
